ID,con_count,trials.thisRepN,condition_tool,condition_unce,wins,lose,wins_total,lose_total,points_total_condition,points_total,score,mouse.time,response_time
IG01,2.0,91.0,WAIT,HIGU,129.0,0.0,9018.0,5998.0,3020.0,13595.0,1.0,[3.050174199997855],3059.5605000017677
IG01,2.0,92.0,WAIT,HIGU,104.0,101.0,9122.0,6099.0,3023.0,13598.0,1.0,[0.29987469999832683],309.144099999452
IG01,2.0,93.0,WAIT,HIGU,99.0,162.0,9221.0,6261.0,2960.0,13535.0,1.0,[0.7667962000014086],776.1104999990202
IG01,2.0,94.0,WAIT,HIGU,107.0,0.0,9328.0,6261.0,3067.0,13642.0,0.0,[0.3507315999995626],361.2720000022091
IG01,2.0,95.0,WAIT,HIGU,130.0,123.0,9458.0,6384.0,3074.0,13649.0,1.0,[0.4332916999992449],442.56559999869205
IG01,2.0,96.0,WAIT,HIGU,77.0,0.0,9535.0,6384.0,3151.0,13726.0,0.0,[0.21705739999742946],226.65729999775067
IG01,2.0,97.0,WAIT,HIGU,94.0,110.0,9629.0,6494.0,3135.0,13710.0,1.0,[0.2671718999990844],276.4205000021029
IG01,2.0,98.0,WAIT,HIGU,104.0,0.0,9733.0,6494.0,3239.0,13814.0,1.0,[0.2169547000012244],226.3964000013657
IG01,2.0,99.0,WAIT,HIGU,96.0,0.0,9829.0,6494.0,3335.0,13910.0,0.0,[0.21630489999733982],225.535000001546
IG01,3.0,0.0,NAIT,LOWU,58.0,0.0,58.0,0.0,58.0,13968.0,0.1538461538461538,[2.24744279999868],2259.4322999974247
IG01,3.0,1.0,NAIT,LOWU,125.0,342.0,183.0,0.0,183.0,14093.0,1.0,[0.28069930000128807],290.01390000106767
IG01,3.0,2.0,NAIT,LOWU,100.0,0.0,283.0,0.0,283.0,14193.0,0.6923076923076923,[0.2474953999990248],256.6045999992639
IG01,3.0,3.0,NAIT,LOWU,50.0,0.0,333.0,0.0,333.0,14243.0,0.0,[0.11682310000105645],126.22360000014305
IG01,3.0,4.0,NAIT,LOWU,125.0,114.0,458.0,0.0,458.0,14368.0,1.0,[0.2168098000001919],226.07889999914914
IG01,3.0,5.0,NAIT,LOWU,87.0,105.0,545.0,0.0,545.0,14455.0,1.0,[0.33608509999976377],350.9899000017904
IG01,3.0,6.0,NAIT,LOWU,76.0,214.0,621.0,0.0,621.0,14531.0,0.6923076923076923,[0.2809845000010682],290.4799999995157
IG01,3.0,7.0,NAIT,LOWU,116.0,177.0,737.0,0.0,737.0,14647.0,1.0,[0.20065729999987525],216.09950000140816
IG01,3.0,8.0,NAIT,LOWU,60.0,0.0,797.0,0.0,797.0,14707.0,0.1538461538461538,[0.21505279999837512],224.13329999847338
IG01,3.0,9.0,NAIT,LOWU,84.0,162.0,881.0,0.0,881.0,14791.0,1.0,[0.1152832000007038],125.43389999703504
IG01,3.0,10.0,NAIT,LOWU,87.0,150.0,968.0,0.0,968.0,14878.0,0.6923076923076923,[0.19873910000023898],209.39180000312626
IG01,3.0,11.0,NAIT,LOWU,50.0,0.0,1018.0,0.0,1018.0,14928.0,0.0,[0.5126046000004862],524.2952999980189
IG01,3.0,12.0,NAIT,LOWU,126.0,0.0,1144.0,0.0,1144.0,15054.0,1.0,[0.23110280000037164],241.363099998096
IG01,3.0,13.0,NAIT,LOWU,102.0,276.0,1246.0,0.0,1246.0,15156.0,0.6923076923076923,[0.2414972000005946],250.51119999983348
IG01,3.0,14.0,NAIT,LOWU,94.0,0.0,1340.0,0.0,1340.0,15250.0,1.0,[0.2165910999974585],225.9478999983985
IG01,3.0,15.0,NAIT,LOWU,90.0,160.0,1430.0,0.0,1430.0,15340.0,0.6923076923076923,[0.2384875000025204],247.79649999993853
IG01,3.0,16.0,NAIT,LOWU,101.0,0.0,1531.0,0.0,1531.0,15441.0,1.0,[0.2811279999987164],291.00620000087656
IG01,3.0,17.0,NAIT,LOWU,89.0,0.0,1620.0,0.0,1620.0,15530.0,0.6923076923076923,[0.23270669999692473],242.73320000059903
IG01,3.0,18.0,NAIT,LOWU,127.0,0.0,1747.0,0.0,1747.0,15657.0,1.0,[0.1171013999992283],126.23139999760315
IG01,3.0,19.0,NAIT,LOWU,77.0,0.0,1824.0,0.0,1824.0,15734.0,0.6923076923076923,[0.2646509000005608],274.4329999985639
IG01,3.0,20.0,NAIT,LOWU,115.0,0.0,1939.0,0.0,1939.0,15849.0,1.0,[0.2148684999992838],224.91070000245236
IG01,3.0,21.0,NAIT,LOWU,98.0,181.0,2037.0,0.0,2037.0,15947.0,1.0,[0.44939769999837154],459.45709999790415
IG01,3.0,22.0,NAIT,LOWU,96.0,286.0,2133.0,0.0,2133.0,16043.0,1.0,[0.23241960000086692],242.30349999922328
IG01,3.0,23.0,NAIT,LOWU,120.0,0.0,2253.0,0.0,2253.0,16163.0,1.0,[0.26545360000091023],275.09490000014193
IG01,3.0,24.0,NAIT,LOWU,109.0,0.0,2362.0,0.0,2362.0,16272.0,1.0,[0.2142295000012382],224.84149999939837
IG01,3.0,25.0,NAIT,LOWU,124.0,0.0,2486.0,0.0,2486.0,16396.0,1.0,[0.23300779999772203],242.68790000141598
IG01,3.0,26.0,NAIT,LOWU,99.0,163.0,2585.0,0.0,2585.0,16495.0,1.0,[0.25088529999993625],260.16750000044703
IG01,3.0,27.0,NAIT,LOWU,86.0,0.0,2671.0,0.0,2671.0,16581.0,0.6923076923076923,[0.20667049999974552],217.16440000082366
IG01,3.0,28.0,NAIT,LOWU,89.0,162.0,2760.0,0.0,2760.0,16670.0,1.0,[0.20157019999896875],211.18969999952242
IG01,3.0,29.0,NAIT,LOWU,66.0,33.0,2826.0,0.0,2826.0,16736.0,0.1538461538461538,[0.2504373999981908],259.3775999995414
IG01,3.0,30.0,NAIT,LOWU,114.0,108.0,2940.0,0.0,2940.0,16850.0,1.0,[0.11556500000006054],132.5331000010483
IG01,3.0,31.0,NAIT,LOWU,109.0,0.0,3049.0,0.0,3049.0,16959.0,0.6923076923076923,[0.5343011000004481],543.4164999970235
IG01,3.0,32.0,NAIT,LOWU,59.0,0.0,3108.0,0.0,3108.0,17018.0,0.0,[0.1671524999983376],176.67660000012256
IG01,3.0,33.0,NAIT,LOWU,128.0,0.0,3236.0,0.0,3236.0,17146.0,1.0,[0.19885319999957574],208.7178000002168
IG01,3.0,34.0,NAIT,LOWU,123.0,0.0,3359.0,0.0,3359.0,17269.0,1.0,[0.2648905999994895],274.7648000002373
IG01,3.0,35.0,NAIT,LOWU,115.0,0.0,3474.0,0.0,3474.0,17384.0,1.0,[0.28053319999889936],290.7674999986775
IG01,3.0,36.0,NAIT,LOWU,102.0,174.0,3576.0,0.0,3576.0,17486.0,1.0,[0.28278119999959017],292.14300000248477
IG01,3.0,37.0,NAIT,LOWU,125.0,245.0,3701.0,0.0,3701.0,17611.0,1.0,[0.2677990999982285],276.80659999884665
IG01,3.0,38.0,NAIT,LOWU,119.0,209.0,3820.0,0.0,3820.0,17730.0,1.0,[0.24780509999982314],256.93860000325367
IG01,3.0,39.0,NAIT,LOWU,130.0,119.0,3950.0,0.0,3950.0,17860.0,1.0,[0.2804968000018562],290.9460999984294
IG01,3.0,40.0,NAIT,LOWU,109.0,0.0,4059.0,0.0,4059.0,17969.0,1.0,[0.26622990000032587],276.1616000025533
IG01,3.0,41.0,NAIT,LOWU,84.0,0.0,4143.0,0.0,4143.0,18053.0,0.6923076923076923,[0.44840920000206097],458.3077000021003
IG01,3.0,42.0,NAIT,LOWU,82.0,0.0,4225.0,0.0,4225.0,18135.0,1.0,[0.19800159999795142],209.27759999921545
IG01,3.0,43.0,NAIT,LOWU,77.0,180.0,4302.0,0.0,4302.0,18212.0,0.6923076923076923,[0.21660789999805274],225.87470000144094
IG01,3.0,44.0,NAIT,LOWU,103.0,0.0,4405.0,0.0,4405.0,18315.0,1.0,[0.16578369999842835],175.0984999993816
IG01,3.0,45.0,NAIT,LOWU,109.0,0.0,4514.0,0.0,4514.0,18424.0,1.0,[0.39924510000128066],409.02279999875464
IG01,3.0,46.0,NAIT,LOWU,106.0,153.0,4620.0,0.0,4620.0,18530.0,1.0,[0.2976401000014448],308.3915999997407
IG01,3.0,47.0,NAIT,LOWU,90.0,174.0,4710.0,0.0,4710.0,18620.0,1.0,[0.2643769999995129],274.877000000095
IG01,3.0,48.0,NAIT,LOWU,120.0,0.0,4830.0,0.0,4830.0,18740.0,1.0,[0.1990272000002733],208.4405000025872
IG01,3.0,49.0,NAIT,LOWU,91.0,143.0,4921.0,0.0,4921.0,18831.0,1.0,[0.4188579000001482],433.7465999997221
IG01,3.0,50.0,NAIT,LOWU,99.0,200.0,5020.0,0.0,5020.0,18930.0,0.6923076923076923,[0.2039543999999296],212.9596999983769
IG01,3.0,51.0,NAIT,LOWU,102.0,0.0,5122.0,0.0,5122.0,19032.0,1.0,[0.23372010000093724],242.93290000059642
IG01,3.0,52.0,NAIT,LOWU,91.0,0.0,5213.0,0.0,5213.0,19123.0,0.6923076923076923,[0.2166557999989891],225.7365999976173
IG01,3.0,53.0,NAIT,LOWU,120.0,140.0,5333.0,0.0,5333.0,19243.0,1.0,[0.2341612999989593],242.96939999843016
IG01,3.0,54.0,NAIT,LOWU,85.0,263.0,5418.0,0.0,5418.0,19328.0,1.0,[0.28283509999891976],292.6088000021409
IG01,3.0,55.0,NAIT,LOWU,103.0,181.0,5521.0,0.0,5521.0,19431.0,0.6923076923076923,[0.26646709999840823],275.50220000208355
IG01,3.0,56.0,NAIT,LOWU,130.0,0.0,5651.0,0.0,5651.0,19561.0,1.0,[0.21684950000053504],226.01560000120662
IG01,3.0,57.0,NAIT,LOWU,94.0,0.0,5745.0,0.0,5745.0,19655.0,0.6923076923076923,[0.2101446999986365],219.26190000143833
IG01,3.0,58.0,NAIT,LOWU,129.0,180.0,5874.0,0.0,5874.0,19784.0,1.0,[0.19962089999899035],208.9101000020746
IG01,3.0,59.0,NAIT,LOWU,113.0,0.0,5987.0,0.0,5987.0,19897.0,1.0,[0.24412849999862374],253.37909999885596
IG01,3.0,60.0,NAIT,LOWU,120.0,0.0,6107.0,0.0,6107.0,20017.0,1.0,[0.26207520000025397],277.0511000016704
IG01,3.0,61.0,NAIT,LOWU,102.0,171.0,6209.0,0.0,6209.0,20119.0,1.0,[0.2311857000022428],241.29659999720752
IG01,3.0,62.0,NAIT,LOWU,130.0,104.0,6339.0,0.0,6339.0,20249.0,1.0,[0.29189259999839123],300.97599999862723
IG01,3.0,63.0,NAIT,LOWU,104.0,0.0,6443.0,0.0,6443.0,20353.0,1.0,[0.26579409999976633],275.84639999992214
IG01,3.0,64.0,NAIT,LOWU,100.0,0.0,6543.0,0.0,6543.0,20453.0,1.0,[0.2507941999974719],259.7406000017654
IG01,3.0,65.0,NAIT,LOWU,114.0,0.0,6657.0,0.0,6657.0,20567.0,1.0,[0.23244940000222414],242.3251000000164
IG01,3.0,66.0,NAIT,LOWU,129.0,306.0,6786.0,0.0,6786.0,20696.0,1.0,[0.366128599998774],375.7977999995928
IG01,3.0,67.0,NAIT,LOWU,129.0,0.0,6915.0,0.0,6915.0,20825.0,1.0,[0.8831093000007968],892.4710999999661
IG01,3.0,68.0,NAIT,LOWU,122.0,0.0,7037.0,0.0,7037.0,20947.0,1.0,[0.28399179999905755],293.21719999983907
IG01,3.0,69.0,NAIT,LOWU,85.0,208.0,7122.0,0.0,7122.0,21032.0,1.0,[0.4535256999988633],462.8878999974113
IG01,3.0,70.0,NAIT,LOWU,86.0,0.0,7208.0,0.0,7208.0,21118.0,0.6923076923076923,[0.20104480000009062],211.50480000139214
IG01,3.0,71.0,NAIT,LOWU,85.0,111.0,7293.0,0.0,7293.0,21203.0,1.0,[0.4164467999980843],425.6881000001449
IG01,3.0,72.0,NAIT,LOWU,95.0,239.0,7388.0,0.0,7388.0,21298.0,0.6923076923076923,[0.2792254999985744],288.32970000081696
IG01,3.0,73.0,NAIT,LOWU,81.0,0.0,7469.0,0.0,7469.0,21379.0,0.6923076923076923,[0.25018379999892204],259.39640000090003
IG01,3.0,74.0,NAIT,LOWU,84.0,283.0,7553.0,0.0,7553.0,21463.0,1.0,[0.23060220000115805],241.41679999954067
IG01,3.0,75.0,NAIT,LOWU,84.0,0.0,7637.0,0.0,7637.0,21547.0,0.6923076923076923,[0.23227990000305],241.9941000007093
IG01,3.0,76.0,NAIT,LOWU,123.0,123.0,7760.0,0.0,7760.0,21670.0,1.0,[0.23164450000331271],241.54229999845847
IG01,3.0,77.0,NAIT,LOWU,85.0,124.0,7845.0,0.0,7845.0,21755.0,1.0,[0.2100864999993064],221.37890000175685
IG01,3.0,78.0,NAIT,LOWU,108.0,0.0,7953.0,0.0,7953.0,21863.0,1.0,[0.5003120000001218],509.7882000009995
IG01,3.0,79.0,NAIT,LOWU,100.0,0.0,8053.0,0.0,8053.0,21963.0,1.0,[0.21596860000136076],225.527800001204
IG01,3.0,80.0,NAIT,LOWU,130.0,0.0,8183.0,0.0,8183.0,22093.0,1.0,[0.18869629999971949],199.21109999972396
IG01,3.0,81.0,NAIT,LOWU,125.0,135.0,8308.0,0.0,8308.0,22218.0,1.0,[0.2773689999994531],286.33719999925233
IG01,3.0,82.0,NAIT,LOWU,126.0,0.0,8434.0,0.0,8434.0,22344.0,1.0,[0.27564539999730187],284.86010000063106
IG01,3.0,83.0,NAIT,LOWU,124.0,235.0,8558.0,0.0,8558.0,22468.0,1.0,[0.28340190000017174],292.733399997931
IG01,3.0,84.0,NAIT,LOWU,95.0,0.0,8653.0,0.0,8653.0,22563.0,1.0,[0.3861380000016652],396.3197000012733
IG01,3.0,85.0,NAIT,LOWU,90.0,0.0,8743.0,0.0,8743.0,22653.0,0.6923076923076923,[0.2836829999978363],292.87099999794737
IG01,3.0,86.0,NAIT,LOWU,108.0,0.0,8851.0,0.0,8851.0,22761.0,1.0,[0.31456709999838495],324.91939999815077
IG01,3.0,87.0,NAIT,LOWU,81.0,137.0,8932.0,0.0,8932.0,22842.0,1.0,[0.30042130000219913],310.35150000010617
IG01,3.0,88.0,NAIT,LOWU,80.0,222.0,9012.0,0.0,9012.0,22922.0,0.6923076923076923,[0.3001363000003039],309.63400000100955
IG01,3.0,89.0,NAIT,LOWU,119.0,113.0,9131.0,0.0,9131.0,23041.0,1.0,[0.23154920000160928],241.7999999995809
IG01,3.0,90.0,NAIT,LOWU,91.0,214.0,9222.0,0.0,9222.0,23132.0,1.0,[0.24731489999976475],258.22080000233836
IG01,3.0,91.0,NAIT,LOWU,97.0,0.0,9319.0,0.0,9319.0,23229.0,1.0,[0.21545079999850714],225.39070000126958
IG01,3.0,92.0,NAIT,LOWU,107.0,0.0,9426.0,0.0,9426.0,23336.0,1.0,[0.23349710000184132],242.80759999947622
IG01,3.0,93.0,NAIT,LOWU,114.0,105.0,9540.0,0.0,9540.0,23450.0,1.0,[0.2666127000011329],275.9474000011105
IG01,3.0,94.0,NAIT,LOWU,126.0,0.0,9666.0,0.0,9666.0,23576.0,1.0,[0.2830515999994532],292.58409999962896
IG01,3.0,95.0,NAIT,LOWU,128.0,331.0,9794.0,0.0,9794.0,23704.0,1.0,[0.2828588000011223],292.14549999986775
IG01,3.0,96.0,NAIT,LOWU,129.0,0.0,9923.0,0.0,9923.0,23833.0,1.0,[0.38213750000068103],392.18749999813735
IG01,3.0,97.0,NAIT,LOWU,84.0,182.0,10007.0,0.0,10007.0,23917.0,1.0,[0.3003454999998212],309.622699998552
IG01,3.0,98.0,NAIT,LOWU,82.0,218.0,10089.0,0.0,10089.0,23999.0,1.0,[0.7002616999998281],709.7194000016898
IG01,3.0,99.0,NAIT,LOWU,123.0,0.0,10212.0,0.0,10212.0,24122.0,1.0,[0.3004494999986491],309.70580000197515
IG01,4.0,0.0,NAIT,HIGU,40.0,0.0,40.0,0.0,40.0,24162.0,0.3333333333333333,[2.4973242999985814],2508.7283999999054
IG01,4.0,1.0,NAIT,HIGU,81.0,0.0,121.0,0.0,121.0,24243.0,0.0,[0.6924066999999923],701.3636999980081
IG01,4.0,2.0,NAIT,HIGU,50.0,34.0,171.0,34.0,137.0,24259.0,0.6666666666666666,[0.4498137000009592],458.9449000013992
IG01,4.0,3.0,NAIT,HIGU,109.0,0.0,280.0,34.0,246.0,24368.0,1.0,[0.2843728000007104],293.3550000016112
IG01,4.0,4.0,NAIT,HIGU,68.0,51.0,348.0,85.0,263.0,24385.0,0.3333333333333333,[0.24957070000164094],264.97509999899194
IG01,4.0,5.0,NAIT,HIGU,85.0,144.0,433.0,229.0,204.0,24326.0,0.0,[0.37483699999938835],383.9525999973994
IG01,4.0,6.0,NAIT,HIGU,33.0,0.0,466.0,229.0,237.0,24359.0,0.6666666666666666,[0.30035920000227634],309.3537999994587
IG01,4.0,7.0,NAIT,HIGU,126.0,0.0,592.0,229.0,363.0,24485.0,1.0,[0.43380830000023707],443.16339999926277
IG01,4.0,8.0,NAIT,HIGU,100.0,162.0,692.0,391.0,301.0,24423.0,1.0,[0.26593640000282903],275.3913999986835
IG01,4.0,9.0,NAIT,HIGU,38.0,0.0,730.0,391.0,339.0,24461.0,0.6666666666666666,[0.2671829999999318],276.4046000011731
IG01,4.0,10.0,NAIT,HIGU,99.0,143.0,829.0,534.0,295.0,24417.0,1.0,[0.30000980000113486],309.7401999984868
IG01,4.0,11.0,NAIT,HIGU,54.0,123.0,883.0,657.0,226.0,24348.0,0.3333333333333333,[0.2833336000003328],292.67239999910817
IG01,4.0,12.0,NAIT,HIGU,80.0,357.0,963.0,1014.0,-51.0,24071.0,0.0,[0.3001427000017429],309.7720000005793
IG01,4.0,13.0,NAIT,HIGU,33.0,35.0,996.0,1049.0,-53.0,24069.0,0.6666666666666666,[0.2481852999990224],259.50340000051074
IG01,4.0,14.0,NAIT,HIGU,126.0,150.0,1122.0,1199.0,-77.0,24045.0,1.0,[0.31704959999842686],326.47459999891
IG01,4.0,15.0,NAIT,HIGU,64.0,53.0,1186.0,1252.0,-66.0,24056.0,0.3333333333333333,[0.38363229999959003],392.64770000218414
IG01,4.0,16.0,NAIT,HIGU,49.0,0.0,1235.0,1252.0,-17.0,24105.0,0.6666666666666666,[0.36743160000332864],376.3830999995116
IG01,4.0,17.0,NAIT,HIGU,52.0,0.0,1287.0,1252.0,35.0,24157.0,0.6666666666666666,[0.26691959999880055],276.42500000004657
IG01,4.0,18.0,NAIT,HIGU,49.0,36.0,1336.0,1288.0,48.0,24170.0,0.6666666666666666,[0.31699010000011185],326.318000002997
IG01,4.0,19.0,NAIT,HIGU,37.0,0.0,1373.0,1288.0,85.0,24207.0,0.6666666666666666,[0.2832422999999835],292.8667000015266
IG01,4.0,20.0,NAIT,HIGU,59.0,0.0,1432.0,1288.0,144.0,24266.0,0.6666666666666666,[0.5998380000019097],609.3558000028133
IG01,4.0,21.0,NAIT,HIGU,50.0,45.0,1482.0,1333.0,149.0,24271.0,0.6666666666666666,[0.2951652000010654],304.5287000024691
IG01,4.0,22.0,NAIT,HIGU,41.0,0.0,1523.0,1333.0,190.0,24312.0,0.6666666666666666,[0.3500852999968629],359.51829999964684
IG01,4.0,23.0,NAIT,HIGU,97.0,0.0,1620.0,1333.0,287.0,24409.0,1.0,[0.2828382000006968],292.25640000007115
IG01,4.0,24.0,NAIT,HIGU,130.0,0.0,1750.0,1333.0,417.0,24539.0,1.0,[0.22869820000050822],243.41110000037588
IG01,4.0,25.0,NAIT,HIGU,118.0,0.0,1868.0,1333.0,535.0,24657.0,1.0,[0.26653210000222316],276.1160999981221
IG01,4.0,26.0,NAIT,HIGU,98.0,104.0,1966.0,1437.0,529.0,24651.0,1.0,[0.2835873999974865],293.1698000030592
IG01,4.0,27.0,NAIT,HIGU,42.0,0.0,2008.0,1437.0,571.0,24693.0,0.6666666666666666,[0.3324551000005158],342.2097999972757
IG01,4.0,28.0,NAIT,HIGU,97.0,141.0,2105.0,1578.0,527.0,24649.0,1.0,[0.2724573000014061],288.1608999997843
IG01,4.0,29.0,NAIT,HIGU,54.0,0.0,2159.0,1578.0,581.0,24703.0,0.6666666666666666,[0.3835386999999173],392.5770999996457
IG01,4.0,30.0,NAIT,HIGU,32.0,0.0,2191.0,1578.0,613.0,24735.0,0.6666666666666666,[0.40010330000222893],409.3405999992974
IG01,4.0,31.0,NAIT,HIGU,122.0,140.0,2313.0,1718.0,595.0,24717.0,1.0,[0.13306590000138385],142.55250000115484
IG01,4.0,32.0,NAIT,HIGU,59.0,41.0,2372.0,1759.0,613.0,24735.0,0.6666666666666666,[0.2334064999995462],242.8772999991197
IG01,4.0,33.0,NAIT,HIGU,35.0,33.0,2407.0,1792.0,615.0,24737.0,0.6666666666666666,[0.23258379999970202],242.3919000029564
IG01,4.0,34.0,NAIT,HIGU,120.0,0.0,2527.0,1792.0,735.0,24857.0,1.0,[0.35012840000126744],359.32699999865144
IG01,4.0,35.0,NAIT,HIGU,117.0,0.0,2644.0,1792.0,852.0,24974.0,1.0,[0.2834625999967102],293.15870000212453
IG01,4.0,36.0,NAIT,HIGU,90.0,139.0,2734.0,1931.0,803.0,24925.0,1.0,[0.2626747000031173],271.97870000242256
IG01,4.0,37.0,NAIT,HIGU,111.0,165.0,2845.0,2096.0,749.0,24871.0,1.0,[0.26632919999974547],275.4666000001598
IG01,4.0,38.0,NAIT,HIGU,114.0,0.0,2959.0,2096.0,863.0,24985.0,1.0,[0.42138860000341083],432.1875000023283
IG01,4.0,39.0,NAIT,HIGU,54.0,31.0,3013.0,2127.0,886.0,25008.0,0.6666666666666666,[0.23300770000059856],242.53440000023693
IG01,4.0,40.0,NAIT,HIGU,126.0,126.0,3139.0,2253.0,886.0,25008.0,1.0,[0.19976150000002235],209.43740000063553
IG01,4.0,41.0,NAIT,HIGU,38.0,0.0,3177.0,2253.0,924.0,25046.0,0.6666666666666666,[0.2457721999999194],254.97579999850132
IG01,4.0,42.0,NAIT,HIGU,114.0,0.0,3291.0,2253.0,1038.0,25160.0,1.0,[0.23355810000066413],242.92580000124872
IG01,4.0,43.0,NAIT,HIGU,89.0,130.0,3380.0,2383.0,997.0,25119.0,1.0,[0.2510954999997921],261.7963000012096
IG01,4.0,44.0,NAIT,HIGU,54.0,0.0,3434.0,2383.0,1051.0,25173.0,0.6666666666666666,[0.29194380000262754],303.63650000072084
IG01,4.0,45.0,NAIT,HIGU,97.0,0.0,3531.0,2383.0,1148.0,25270.0,1.0,[0.26606299999912153],275.49699999880977
IG01,4.0,46.0,NAIT,HIGU,41.0,45.0,3572.0,2428.0,1144.0,25266.0,0.6666666666666666,[0.1837645000014163],193.32880000025034
IG01,4.0,47.0,NAIT,HIGU,110.0,0.0,3682.0,2428.0,1254.0,25376.0,1.0,[0.40025710000190884],410.0269000008702
IG01,4.0,48.0,NAIT,HIGU,34.0,0.0,3716.0,2428.0,1288.0,25410.0,0.6666666666666666,[0.25229229999968084],261.9285000001546
IG01,4.0,49.0,NAIT,HIGU,121.0,0.0,3837.0,2428.0,1409.0,25531.0,1.0,[0.2387669999989157],249.89129999815486
IG01,4.0,50.0,NAIT,HIGU,106.0,106.0,3943.0,2534.0,1409.0,25531.0,1.0,[0.4003115000014077],409.4026999992784
IG01,4.0,51.0,NAIT,HIGU,55.0,31.0,3998.0,2565.0,1433.0,25555.0,0.6666666666666666,[0.1787302999982785],189.8249000008218
IG01,4.0,52.0,NAIT,HIGU,41.0,0.0,4039.0,2565.0,1474.0,25596.0,0.6666666666666666,[0.23363189999872702],242.89349999907427
IG01,4.0,53.0,NAIT,HIGU,56.0,38.0,4095.0,2603.0,1492.0,25614.0,0.6666666666666666,[0.2840396999999939],293.30770000163466
IG01,4.0,54.0,NAIT,HIGU,58.0,33.0,4153.0,2636.0,1517.0,25639.0,0.6666666666666666,[0.2827984000032302],292.25210000015795
IG01,4.0,55.0,NAIT,HIGU,50.0,48.0,4203.0,2684.0,1519.0,25641.0,0.6666666666666666,[0.2328209000006609],242.59180000098422
IG01,4.0,56.0,NAIT,HIGU,55.0,0.0,4258.0,2684.0,1574.0,25696.0,0.6666666666666666,[0.31734599999981583],326.52900000149384
IG01,4.0,57.0,NAIT,HIGU,34.0,0.0,4292.0,2684.0,1608.0,25730.0,0.6666666666666666,[0.35061639999912586],359.9037999990396
IG01,4.0,58.0,NAIT,HIGU,37.0,0.0,4329.0,2684.0,1645.0,25767.0,0.6666666666666666,[0.6595250999998825],672.8657999993302
IG01,4.0,59.0,NAIT,HIGU,120.0,0.0,4449.0,2684.0,1765.0,25887.0,1.0,[0.3165993000002345],325.6991000014823
IG01,4.0,60.0,NAIT,HIGU,30.0,0.0,4479.0,2684.0,1795.0,25917.0,0.6666666666666666,[0.298946300001262],308.9969999999739
IG01,4.0,61.0,NAIT,HIGU,101.0,103.0,4580.0,2787.0,1793.0,25915.0,1.0,[0.3022573999987799],318.60130000137724
IG01,4.0,62.0,NAIT,HIGU,51.0,0.0,4631.0,2787.0,1844.0,25966.0,0.6666666666666666,[0.26603659999818774],275.37930000107735
IG01,4.0,63.0,NAIT,HIGU,33.0,0.0,4664.0,2787.0,1877.0,25999.0,0.6666666666666666,[0.25062890000117477],259.60870000207797
IG01,4.0,64.0,NAIT,HIGU,59.0,0.0,4723.0,2787.0,1936.0,26058.0,0.6666666666666666,[0.26263549999930547],272.1507999994792
IG01,4.0,65.0,NAIT,HIGU,46.0,47.0,4769.0,2834.0,1935.0,26057.0,0.6666666666666666,[0.26733669999885024],276.4606000019703
IG01,4.0,66.0,NAIT,HIGU,59.0,0.0,4828.0,2834.0,1994.0,26116.0,0.6666666666666666,[0.23274090000268188],242.21249999757856
IG01,4.0,67.0,NAIT,HIGU,32.0,30.0,4860.0,2864.0,1996.0,26118.0,0.6666666666666666,[0.25055210000209627],259.74889999977313
IG01,4.0,68.0,NAIT,HIGU,47.0,33.0,4907.0,2897.0,2010.0,26132.0,0.6666666666666666,[0.2502554000020609],259.63570000045
IG01,4.0,69.0,NAIT,HIGU,127.0,0.0,5034.0,2897.0,2137.0,26259.0,1.0,[0.6516669000011461],660.7647999988403
IG01,4.0,70.0,NAIT,HIGU,32.0,0.0,5066.0,2897.0,2169.0,26291.0,0.6666666666666666,[0.2998066999971343],309.1485000003595
IG01,4.0,71.0,NAIT,HIGU,119.0,207.0,5185.0,3104.0,2081.0,26203.0,1.0,[0.5176040999976976],527.0969000011683
IG01,4.0,72.0,NAIT,HIGU,42.0,0.0,5227.0,3104.0,2123.0,26245.0,0.6666666666666666,[0.349867600001744],359.24069999950007
IG01,4.0,73.0,NAIT,HIGU,49.0,40.0,5276.0,3144.0,2132.0,26254.0,0.6666666666666666,[0.25570210000296356],270.41490000206977
IG01,4.0,74.0,NAIT,HIGU,41.0,0.0,5317.0,3144.0,2173.0,26295.0,0.6666666666666666,[0.23412960000132443],243.16059999889694
IG01,4.0,75.0,NAIT,HIGU,37.0,33.0,5354.0,3177.0,2177.0,26299.0,0.6666666666666666,[0.27512539999952423],284.47919999971054
IG01,4.0,76.0,NAIT,HIGU,46.0,0.0,5400.0,3177.0,2223.0,26345.0,0.6666666666666666,[0.26064920000135317],269.7638999996707
IG01,4.0,77.0,NAIT,HIGU,35.0,0.0,5435.0,3177.0,2258.0,26380.0,0.6666666666666666,[0.28328479999981937],292.76799999922514
IG01,4.0,78.0,NAIT,HIGU,38.0,37.0,5473.0,3214.0,2259.0,26381.0,0.6666666666666666,[0.2487699999983306],258.5864000027068
IG01,4.0,79.0,NAIT,HIGU,58.0,31.0,5531.0,3245.0,2286.0,26408.0,0.6666666666666666,[0.3994136000001163],408.7091000000946
IG01,4.0,80.0,NAIT,HIGU,121.0,0.0,5652.0,3245.0,2407.0,26529.0,1.0,[0.3303169999999227],341.4518000027165
IG01,4.0,81.0,NAIT,HIGU,58.0,0.0,5710.0,3245.0,2465.0,26587.0,0.6666666666666666,[0.19293319999997038],206.27679999964312
